date,project,sessions,users,new_users,bounce_rate,pages_per_session,avg_session_duration_seconds,impressions,clicks,ctr,cpc,ad_spend,cpm,transactions,ecommerce_conversion_rate,revenue,roas,cpa
2025-03-05,Project Gamma,1044,968,530,0.4147,3.95,165,39645,808,0.0204,0.4833,390.49,9.8497,36,0.0345,1475.3,3.778,10.85
2025-03-06,Project Gamma,906,799,363,0.5117,3.49,156,21557,424,0.0197,0.4645,196.96,9.1367,24,0.0265,770.79,3.913,8.21
2025-03-07,Project Gamma,915,842,582,0.3898,2.72,238,29341,489,0.0167,0.5053,247.09,8.4213,36,0.0393,1423.79,5.762,6.86
2025-03-08,Project Gamma,859,760,526,0.547,3.56,179,19804,451,0.0228,0.6003,270.71,13.6695,24,0.0279,1038.54,3.836,11.28
2025-03-09,Project Gamma,661,554,357,0.3273,3.38,85,11361,222,0.0195,0.3654,81.11,7.1393,15,0.0227,732.36,9.029,5.41
2025-03-10,Project Gamma,792,714,442,0.5846,2.61,180,28730,352,0.0123,0.3477,122.39,4.26,11,0.0139,562.25,4.594,11.13
2025-03-11,Project Gamma,958,811,401,0.4668,2.82,78,23572,516,0.0219,0.684,352.94,14.9728,56,0.0585,2303.32,6.526,6.3
2025-03-12,Project Gamma,879,722,323,0.5463,3.73,180,39167,496,0.0127,0.6023,298.73,7.6271,34,0.0387,1414.82,4.736,8.79
2025-03-13,Project Gamma,921,746,409,0.2559,2.9,159,22881,426,0.0186,0.4348,185.21,8.0945,42,0.0456,1818.21,9.817,4.41
2025-03-14,Project Gamma,973,790,377,0.2774,2.9,137,35883,590,0.0164,0.357,210.65,5.8705,10,0.0103,330.05,1.567,21.07
2025-03-15,Project Gamma,925,748,409,0.5283,3.75,110,20006,585,0.0292,0.5402,316.04,15.7973,37,0.04,1726.85,5.464,8.54
2025-03-16,Project Gamma,898,843,343,0.4373,3.55,147,25350,351,0.0138,0.4525,158.83,6.2655,25,0.0278,1285.28,8.092,6.35
2025-03-17,Project Gamma,910,863,460,0.7102,4.62,222,16050,495,0.0308,0.5656,279.97,17.4436,31,0.0341,1273.75,4.55,9.03
2025-03-18,Project Gamma,863,795,530,0.454,2.95,216,21513,353,0.0164,0.4548,160.55,7.4629,44,0.051,1742.72,10.855,3.65
2025-03-19,Project Gamma,1131,1045,674,0.4256,3.45,159,47417,682,0.0144,0.6288,428.83,9.0438,29,0.0256,1278.21,2.981,14.79
2025-03-20,Project Gamma,947,829,437,0.5121,2.78,117,24435,379,0.0155,0.6437,243.97,9.9844,33,0.0348,1505.06,6.169,7.39
2025-03-21,Project Gamma,919,823,499,0.3908,4.47,144,23175,438,0.0189,0.5488,240.39,10.3728,39,0.0424,1741.51,7.245,6.16
2025-03-22,Project Gamma,933,768,457,0.4511,4.59,149,23536,391,0.0166,0.4236,165.63,7.0373,26,0.0279,1296.26,7.826,6.37
2025-03-23,Project Gamma,722,625,395,0.3846,3.37,167,27350,468,0.0171,0.5037,235.74,8.6194,12,0.0166,391.45,1.661,19.64
2025-03-24,Project Gamma,850,698,307,0.403,2.89,144,21910,416,0.019,0.3037,126.36,5.7672,26,0.0306,989.82,7.833,4.86
2025-03-25,Project Gamma,970,914,636,0.3215,2.88,123,21218,350,0.0165,0.4672,163.54,7.7076,32,0.033,1113.64,6.81,5.11
2025-03-26,Project Gamma,1110,901,486,0.4906,3.37,196,46883,874,0.0186,0.5341,466.82,9.9571,43,0.0387,1408.5,3.017,10.86
2025-03-27,Project Gamma,1086,875,596,0.2831,3.6,177,38575,645,0.0167,0.5419,349.5,9.0603,22,0.0203,751.37,2.15,15.89
2025-03-28,Project Gamma,929,813,454,0.3776,3.05,141,23297,369,0.0158,0.6227,229.76,9.8622,37,0.0398,1872.76,8.151,6.21
2025-03-29,Project Gamma,629,579,338,0.5047,2.17,227,13535,290,0.0214,0.5088,147.56,10.9021,22,0.035,962.91,6.526,6.71
2025-03-30,Project Gamma,760,651,411,0.4792,2.5,169,28504,484,0.017,0.6969,337.32,11.8341,21,0.0276,678.93,2.013,16.06
2025-03-31,Project Gamma,821,709,315,0.4032,3.82,204,45427,772,0.017,0.4763,367.72,8.0947,33,0.0402,1314.61,3.575,11.14
2025-04-01,Project Gamma,859,712,309,0.3079,3.7,199,21715,450,0.0207,0.5306,238.75,10.9947,28,0.0326,1068.69,4.476,8.53
2025-04-02,Project Gamma,1124,988,666,0.4222,3.12,132,37058,642,0.0173,0.4899,314.53,8.4875,32,0.0285,1072.59,3.41,9.83
2025-04-03,Project Gamma,1021,850,358,0.5071,2.56,233,36119,599,0.0166,0.6618,396.44,10.9759,32,0.0313,1181.04,2.979,12.39
2025-04-04,Project Gamma,912,794,528,0.5091,2.97,191,20467,385,0.0188,0.5258,202.44,9.891,21,0.023,793.38,3.919,9.64
2025-04-05,Project Gamma,527,497,263,0.391,2.91,180,31498,258,0.0082,0.6077,156.8,4.9781,16,0.0304,767.4,4.894,9.8
2025-04-06,Project Gamma,598,567,237,0.6048,3.05,180,23152,306,0.0132,0.4626,141.56,6.1144,27,0.0452,808.96,5.715,5.24
2025-04-07,Project Gamma,875,755,382,0.3644,4.81,192,17275,460,0.0266,0.5349,246.06,14.2437,26,0.0297,969.27,3.939,9.46
2025-04-08,Project Gamma,1068,920,506,0.6573,3.4,162,29931,442,0.0148,0.6269,277.1,9.258,32,0.03,1553.39,5.606,8.66
2025-04-09,Project Gamma,1141,971,486,0.4608,3.11,180,33652,549,0.0163,0.4952,271.88,8.0792,33,0.0289,1599.93,5.885,8.24
2025-04-10,Project Gamma,944,805,559,0.4851,2.24,175,31862,514,0.0161,0.7834,402.66,12.6376,28,0.0297,1008.48,2.505,14.38
2025-04-11,Project Gamma,888,813,533,0.4066,3.51,221,16867,445,0.0264,0.5472,243.51,14.4371,40,0.045,1681.9,6.907,6.09
2025-04-12,Project Gamma,937,874,416,0.5805,2.71,210,26959,483,0.0179,0.3548,171.39,6.3574,46,0.0491,1037.21,6.052,3.73
2025-04-13,Project Gamma,717,644,281,0.3584,3.3,182,16391,339,0.0207,0.4414,149.62,9.1282,19,0.0265,948.41,6.339,7.87
2025-04-14,Project Gamma,858,769,430,0.5253,3.65,222,25980,529,0.0204,0.4657,246.38,9.4834,32,0.0373,1528.88,6.205,7.7
2025-04-15,Project Gamma,1024,876,534,0.3016,3.98,160,22755,530,0.0233,0.4359,231.05,10.1538,48,0.0469,1597.91,6.916,4.81
2025-04-16,Project Gamma,1031,908,403,0.6522,3.6,163,54189,375,0.0069,0.5475,205.3,3.7886,42,0.0407,1509.63,7.353,4.89
2025-04-17,Project Gamma,1080,949,386,0.4247,2.69,179,35490,553,0.0156,0.6097,337.14,9.4996,33,0.0306,1423.41,4.222,10.22
2025-04-18,Project Gamma,861,774,354,0.3753,2.82,108,29719,469,0.0158,0.4713,221.02,7.437,30,0.0348,1356.13,6.136,7.37
2025-04-19,Project Gamma,659,554,231,0.7023,2.69,159,38867,375,0.0096,0.6144,230.41,5.9282,12,0.0182,461.02,2.001,19.2
2025-04-20,Project Gamma,755,632,426,0.4752,3.88,199,17288,314,0.0182,0.696,218.54,12.6411,24,0.0318,1090.04,4.988,9.11
2025-04-21,Project Gamma,946,871,460,0.5408,2.98,121,10360,288,0.0278,0.5126,147.61,14.2481,19,0.0201,488.82,3.312,7.77
2025-04-22,Project Gamma,1146,1049,582,0.5999,3.61,167,37630,610,0.0162,0.484,295.25,7.8461,45,0.0393,1791.5,6.068,6.56
2025-04-23,Project Gamma,1171,1084,674,0.1533,3.9,162,35858,679,0.0189,0.5738,389.64,10.8662,51,0.0436,1775.98,4.558,7.64
2025-04-24,Project Gamma,987,927,498,0.586,2.1,116,19038,398,0.0209,0.5815,231.43,12.1562,51,0.0517,1847.7,7.984,4.54
2025-04-25,Project Gamma,914,771,500,0.3746,3.03,89,46649,501,0.0107,0.3132,156.93,3.3641,13,0.0142,357.75,2.28,12.07
2025-04-26,Project Gamma,806,645,318,0.3769,2.04,166,42846,558,0.013,0.645,359.92,8.4003,38,0.0471,881.61,2.449,9.47
2025-04-27,Project Gamma,787,712,378,0.5807,4.14,143,19065,300,0.0157,0.3751,112.52,5.9019,22,0.028,1057.24,9.396,5.11
2025-04-28,Project Gamma,955,877,447,0.4526,3.19,216,28861,475,0.0165,0.5845,277.63,9.6196,45,0.0471,1773.38,6.388,6.17
2025-04-29,Project Gamma,1194,1060,692,0.4544,3.51,89,31775,625,0.0197,0.5103,318.94,10.0375,38,0.0318,1293.18,4.055,8.39
2025-04-30,Project Gamma,989,853,391,0.2694,2.18,203,28449,607,0.0213,0.5065,307.43,10.8064,29,0.0293,1252.57,4.074,10.6
2025-05-01,Project Gamma,874,754,503,0.6946,2.56,159,27990,461,0.0165,0.5065,233.52,8.343,24,0.0275,805.98,3.451,9.73
2025-05-02,Project Gamma,880,725,307,0.5161,2.47,155,13611,328,0.0241,0.5007,164.24,12.0667,34,0.0386,1022.25,6.224,4.83
2025-05-03,Project Gamma,831,714,311,0.5974,2.68,220,33157,611,0.0184,0.6006,366.94,11.0667,56,0.0674,2300.51,6.269,6.55
2025-05-04,Project Gamma,799,694,304,0.3464,2.97,295,25515,473,0.0185,0.479,226.58,8.8803,33,0.0413,1412.48,6.234,6.87
2025-05-05,Project Gamma,1036,904,416,0.3835,2.86,127,27267,481,0.0176,0.5625,270.55,9.9223,17,0.0164,721.41,2.666,15.91
2025-05-06,Project Gamma,939,798,461,0.5098,3.33,181,24504,565,0.0231,0.2552,144.2,5.8848,46,0.049,1687.74,11.704,3.13
2025-05-07,Project Gamma,818,705,410,0.374,3.1,166,19310,303,0.0157,0.6671,202.13,10.4676,48,0.0587,2107.27,10.425,4.21
2025-05-08,Project Gamma,873,795,380,0.5832,2.65,229,35245,598,0.017,0.6145,367.5,10.427,32,0.0367,1407.16,3.829,11.48
2025-05-09,Project Gamma,845,772,460,0.3086,2.32,201,17799,455,0.0256,0.4285,194.98,10.9545,22,0.026,902.78,4.63,8.86
2025-05-10,Project Gamma,995,826,347,0.56,3.03,166,21159,495,0.0234,0.5612,277.78,13.1282,43,0.0432,1584.19,5.703,6.46
2025-05-11,Project Gamma,807,658,437,0.4391,3.82,106,56955,440,0.0077,0.5191,228.42,4.0105,34,0.0421,1266.54,5.545,6.72
2025-05-12,Project Gamma,1019,887,586,0.5481,1.41,226,19782,435,0.022,0.5252,228.46,11.5489,35,0.0343,932.88,4.083,6.53
2025-05-13,Project Gamma,1014,824,550,0.4952,4.27,156,20062,398,0.0198,0.4679,186.21,9.2817,35,0.0345,1323.94,7.11,5.32
2025-05-14,Project Gamma,974,880,360,0.3495,3.33,189,35464,426,0.012,0.503,214.28,6.0422,32,0.0329,1142.78,5.333,6.7
2025-05-15,Project Gamma,925,793,346,0.6531,2.83,153,31982,528,0.0165,0.3825,201.95,6.3145,26,0.0281,938.0,4.645,7.77
2025-05-16,Project Gamma,1074,924,534,0.257,3.04,251,20383,428,0.021,0.4544,194.48,9.5413,40,0.0372,1284.46,6.605,4.86
2025-05-17,Project Gamma,757,672,298,0.3782,3.64,202,19432,400,0.0206,0.639,255.59,13.153,42,0.0555,1683.98,6.589,6.09
2025-05-18,Project Gamma,751,669,306,0.5335,2.16,216,22914,402,0.0175,0.4152,166.9,7.2838,23,0.0306,956.04,5.728,7.26
2025-05-19,Project Gamma,972,881,612,0.3928,2.65,239,31074,697,0.0224,0.5343,372.4,11.9843,27,0.0278,1083.26,2.909,13.79
2025-05-20,Project Gamma,827,746,354,0.3017,3.53,134,29030,271,0.0093,0.6463,175.16,6.0338,22,0.0266,815.19,4.654,7.96
2025-05-21,Project Gamma,1125,929,402,0.4897,2.52,212,29701,537,0.0181,0.5207,279.64,9.4152,18,0.016,776.34,2.776,15.54
2025-05-22,Project Gamma,892,782,315,0.3707,4.36,97,20871,381,0.0183,0.5041,192.07,9.2027,22,0.0247,772.79,4.023,8.73
2025-05-23,Project Gamma,819,756,509,0.3125,3.24,101,27901,547,0.0196,0.4947,270.59,9.6982,17,0.0208,813.03,3.005,15.92
2025-05-24,Project Gamma,727,665,293,0.5643,3.18,166,23412,348,0.0149,0.5123,178.28,7.6149,21,0.0289,657.16,3.686,8.49
2025-05-25,Project Gamma,753,696,465,0.3553,3.42,111,19748,349,0.0177,0.2809,98.05,4.9651,20,0.0266,610.66,6.228,4.9
2025-05-26,Project Gamma,1069,858,599,0.2934,4.91,188,34982,548,0.0157,0.4355,238.68,6.8229,38,0.0355,1401.15,5.87,6.28
2025-05-27,Project Gamma,1020,914,619,0.3773,2.68,188,33138,678,0.0205,0.5269,357.24,10.7804,49,0.048,2602.33,7.285,7.29
2025-05-28,Project Gamma,924,780,355,0.315,3.51,92,18234,432,0.0237,0.6359,274.7,15.0653,49,0.053,1645.28,5.989,5.61
2025-05-29,Project Gamma,970,912,597,0.4399,3.03,201,22727,580,0.0255,0.5326,308.89,13.5913,40,0.0412,1723.85,5.581,7.72
2025-05-30,Project Gamma,943,852,424,0.4709,3.2,190,29068,357,0.0123,0.4879,174.18,5.9922,27,0.0286,1115.51,6.404,6.45
2025-05-31,Project Gamma,801,743,312,0.4662,3.34,149,28864,584,0.0202,0.4758,277.89,9.6276,31,0.0387,1618.76,5.825,8.96
2025-06-01,Project Gamma,834,688,477,0.3801,3.09,170,25245,530,0.021,0.6895,365.45,14.4761,22,0.0264,872.36,2.387,16.61
2025-06-02,Project Gamma,809,680,273,0.6058,3.65,188,10865,256,0.0236,0.722,184.84,17.0124,27,0.0334,1046.91,5.664,6.85
2025-06-03,Project Gamma,1017,930,539,0.4333,3.59,197,30018,495,0.0165,0.4989,246.95,8.2267,41,0.0403,1352.79,5.478,6.02
2025-06-04,Project Gamma,951,767,458,0.6518,3.44,199,40258,642,0.0159,0.3805,244.27,6.0676,40,0.0421,1546.78,6.332,6.11
2025-06-05,Project Gamma,775,724,322,0.3954,3.7,78,33814,452,0.0134,0.6406,289.54,8.5627,19,0.0245,802.07,2.77,15.24
2025-06-06,Project Gamma,823,773,367,0.4934,2.46,209,31803,407,0.0128,0.6001,244.22,7.6791,30,0.0365,1398.31,5.726,8.14
2025-06-07,Project Gamma,659,602,268,0.4069,1.35,103,24942,324,0.013,0.5682,184.09,7.3807,24,0.0364,1061.92,5.768,7.67
2025-06-08,Project Gamma,715,665,323,0.467,3.26,167,15912,398,0.025,0.5051,201.04,12.6345,16,0.0224,544.25,2.707,12.56
2025-06-09,Project Gamma,1066,907,490,0.3901,1.82,206,47484,437,0.0092,0.5004,218.67,4.6051,43,0.0403,2215.93,10.134,5.09
2025-06-10,Project Gamma,974,833,407,0.4074,3.42,213,33379,640,0.0192,0.5547,355.01,10.6357,48,0.0493,1924.44,5.421,7.4
2025-06-11,Project Gamma,878,713,443,0.5104,3.14,183,43715,550,0.0126,0.3715,204.31,4.6737,38,0.0433,1653.99,8.095,5.38
2025-06-12,Project Gamma,1034,905,414,0.3413,1.59,220,20474,481,0.0235,0.3977,191.27,9.3421,52,0.0503,2135.99,11.167,3.68
2025-06-13,Project Gamma,885,820,516,0.4089,1.47,138,38559,540,0.014,0.5219,281.84,7.3093,23,0.026,910.0,3.229,12.25
2025-06-14,Project Gamma,719,625,364,0.3948,3.8,147,33638,441,0.0131,0.524,231.1,6.8702,39,0.0542,1355.22,5.864,5.93
2025-06-15,Project Gamma,757,680,458,0.4252,2.8,152,21771,444,0.0204,0.7095,315.01,14.4692,13,0.0172,464.7,1.475,24.23
2025-06-16,Project Gamma,926,830,393,0.5676,1.74,160,23604,543,0.023,0.506,274.75,11.64,41,0.0443,1800.23,6.552,6.7
2025-06-17,Project Gamma,866,721,346,0.4589,1.99,124,33950,541,0.0159,0.4868,263.35,7.757,28,0.0323,1165.05,4.424,9.41
2025-06-18,Project Gamma,963,837,501,0.3296,3.56,199,26652,463,0.0174,0.4025,186.34,6.9916,35,0.0363,1205.27,6.468,5.32
2025-06-19,Project Gamma,841,723,313,0.4571,2.95,233,15982,346,0.0216,0.5326,184.27,11.5298,23,0.0273,1008.88,5.475,8.01
2025-06-20,Project Gamma,850,756,484,0.4423,2.51,134,26579,560,0.0211,0.7068,395.79,14.8911,45,0.0529,1556.29,3.932,8.8
2025-06-21,Project Gamma,786,670,443,0.4955,1.79,79,47257,486,0.0103,0.5437,264.21,5.5909,11,0.014,412.71,1.562,24.02
2025-06-22,Project Gamma,814,759,328,0.4774,2.26,55,26599,435,0.0164,0.4747,206.49,7.7631,42,0.0516,1909.64,9.248,4.92
2025-06-23,Project Gamma,829,699,332,0.4018,3.46,199,28503,420,0.0147,0.4091,171.84,6.0288,31,0.0374,1231.62,7.167,5.54
2025-06-24,Project Gamma,849,718,311,0.3144,1.44,156,22157,491,0.0222,0.5093,250.04,11.2849,26,0.0306,1062.93,4.251,9.62
2025-06-25,Project Gamma,871,786,361,0.3917,3.76,200,20535,385,0.0187,0.4456,171.55,8.354,37,0.0425,1628.71,9.494,4.64
2025-06-26,Project Gamma,914,755,457,0.4304,2.51,167,22152,416,0.0188,0.5866,244.03,11.0162,46,0.0503,1313.66,5.383,5.3
2025-06-27,Project Gamma,816,667,349,0.2581,1.99,169,29750,464,0.0156,0.5094,236.38,7.9455,40,0.049,1413.91,5.982,5.91
2025-06-28,Project Gamma,659,603,254,0.4341,4.35,157,30184,363,0.012,0.5119,185.82,6.1562,7,0.0106,224.07,1.206,26.55
2025-06-29,Project Gamma,677,618,310,0.2586,2.1,185,20225,385,0.019,0.7052,271.52,13.425,20,0.0295,820.77,3.023,13.58
2025-06-30,Project Gamma,936,793,409,0.433,2.25,203,27662,458,0.0166,0.5466,250.32,9.0492,22,0.0235,1004.3,4.012,11.38
2025-07-01,Project Gamma,1086,910,465,0.432,2.91,194,35899,684,0.0191,0.5091,348.2,9.6994,41,0.0378,1480.88,4.253,8.49
2025-07-02,Project Gamma,851,763,405,0.306,2.55,111,26029,506,0.0194,0.3598,182.06,6.9945,28,0.0329,1050.88,5.772,6.5
2025-07-03,Project Gamma,906,753,384,0.4483,2.36,188,24567,258,0.0105,0.339,87.47,3.5605,34,0.0375,1301.11,14.875,2.57
2025-07-04,Project Gamma,782,639,266,0.4922,4.17,199,15617,385,0.0247,0.5309,204.39,13.0877,31,0.0396,1090.23,5.334,6.59
2025-07-05,Project Gamma,707,595,291,0.2883,3.38,172,16710,278,0.0166,0.317,88.12,5.2735,27,0.0382,1299.26,14.744,3.26
2025-07-06,Project Gamma,719,677,452,0.5436,3.59,170,17179,225,0.0131,0.6594,148.35,8.6355,30,0.0417,1102.54,7.432,4.94
2025-07-07,Project Gamma,851,737,334,0.3547,3.42,156,25058,483,0.0193,0.454,219.27,8.7505,30,0.0353,1120.22,5.109,7.31
2025-07-08,Project Gamma,745,659,279,0.5052,2.85,202,24057,416,0.0173,0.2732,113.66,4.7246,41,0.055,1150.71,10.124,2.77
2025-07-09,Project Gamma,896,741,463,0.514,2.39,172,69984,573,0.0082,0.5001,286.55,4.0945,25,0.0279,769.99,2.687,11.46
2025-07-10,Project Gamma,919,741,312,0.4824,2.32,131,25541,361,0.0141,0.4644,167.63,6.5632,28,0.0305,1247.88,7.444,5.99
2025-07-11,Project Gamma,846,690,449,0.2966,2.68,221,29343,567,0.0193,0.5239,297.05,10.1234,26,0.0307,806.75,2.716,11.43
2025-07-12,Project Gamma,686,583,298,0.4492,3.04,154,20407,329,0.0161,0.4464,146.87,7.197,19,0.0277,740.34,5.041,7.73
2025-07-13,Project Gamma,780,656,378,0.4071,2.65,94,23858,459,0.0192,0.7023,322.35,13.5112,17,0.0218,563.52,1.748,18.96
2025-07-14,Project Gamma,831,760,414,0.4109,2.61,167,19230,469,0.0244,0.5862,274.93,14.2969,19,0.0229,838.05,3.048,14.47
2025-07-15,Project Gamma,682,595,306,0.5111,3.34,250,22280,412,0.0185,0.6155,253.59,11.382,21,0.0308,796.3,3.14,12.08
2025-07-16,Project Gamma,955,892,529,0.4865,1.66,178,34504,655,0.019,0.5424,355.29,10.2971,32,0.0335,1411.08,3.972,11.1
2025-07-17,Project Gamma,855,685,392,0.5474,3.7,158,37619,420,0.0112,0.4282,179.85,4.7808,29,0.0339,1101.5,6.125,6.2
2025-07-18,Project Gamma,797,756,482,0.3066,4.45,160,23928,415,0.0173,0.6899,286.32,11.9659,28,0.0351,976.8,3.412,10.23
2025-07-19,Project Gamma,732,682,367,0.4913,2.87,233,19298,304,0.0158,0.5881,178.77,9.2637,12,0.0164,579.76,3.243,14.9
2025-07-20,Project Gamma,791,742,331,0.3134,4.16,182,29055,544,0.0187,0.5632,306.41,10.5459,32,0.0405,1146.23,3.741,9.58
2025-07-21,Project Gamma,889,844,448,0.4444,2.96,158,20561,364,0.0177,0.5215,189.83,9.2325,36,0.0405,1089.58,5.74,5.27
2025-07-22,Project Gamma,1202,975,618,0.3736,3.17,131,48686,697,0.0143,0.5648,393.64,8.0853,48,0.0399,2219.15,5.638,8.2
2025-07-23,Project Gamma,1277,1203,583,0.6153,3.68,207,37356,628,0.0168,0.5406,339.48,9.0877,60,0.047,2366.43,6.971,5.66
2025-07-24,Project Gamma,1210,971,615,0.3904,2.87,73,27514,454,0.0165,0.4816,218.65,7.9469,49,0.0405,1663.64,7.609,4.46
2025-07-25,Project Gamma,1044,942,444,0.4629,1.45,209,32034,587,0.0183,0.4775,280.28,8.7495,38,0.0364,1540.81,5.497,7.38
2025-07-26,Project Gamma,727,651,445,0.3611,3.01,120,26102,472,0.0181,0.4039,190.62,7.3029,25,0.0344,1103.16,5.787,7.62
2025-07-27,Project Gamma,1058,987,684,0.6482,4.32,196,30109,315,0.0105,0.4452,140.22,4.6571,28,0.0265,1014.17,7.233,5.01
2025-07-28,Project Gamma,1292,1109,584,0.6005,3.04,221,42285,755,0.0179,0.5146,388.52,9.1881,39,0.0302,1224.67,3.152,9.96
2025-07-29,Project Gamma,1021,903,404,0.2759,2.82,183,44161,631,0.0143,0.4731,298.52,6.7598,44,0.0431,2285.73,7.657,6.78
2025-07-30,Project Gamma,1006,813,479,0.4823,3.62,196,49328,726,0.0147,0.4846,351.83,7.1325,39,0.0388,1306.07,3.712,9.02
2025-07-31,Project Gamma,923,872,375,0.1717,3.04,216,53867,639,0.0119,0.4319,276.0,5.1237,36,0.039,1507.52,5.462,7.67
2025-08-01,Project Gamma,650,570,236,0.338,2.87,178,13310,298,0.0224,0.6683,199.14,14.9617,20,0.0308,1100.39,5.526,9.96
2025-08-02,Project Gamma,655,554,255,0.2243,4.22,236,22561,303,0.0134,0.5096,154.4,6.8437,17,0.026,660.89,4.28,9.08
2025-08-03,Project Gamma,643,590,399,0.621,2.23,182,13163,341,0.0259,0.6432,219.32,16.6619,18,0.028,740.92,3.378,12.18
2025-08-04,Project Gamma,815,749,338,0.4663,2.07,185,43067,562,0.013,0.4329,243.28,5.6489,17,0.0209,664.7,2.732,14.31
2025-08-05,Project Gamma,793,636,316,0.4603,3.47,141,26044,413,0.0159,0.5282,218.13,8.3754,26,0.0328,1376.53,6.311,8.39
2025-08-06,Project Gamma,842,726,428,0.2927,2.32,218,14014,363,0.0259,0.4539,164.78,11.7582,45,0.0534,1477.65,8.967,3.66
2025-08-07,Project Gamma,748,655,346,0.3892,2.46,201,22082,491,0.0222,0.4809,236.15,10.6942,28,0.0374,1174.95,4.975,8.43
2025-08-08,Project Gamma,756,626,370,0.4697,3.18,175,17899,328,0.0183,0.3682,120.78,6.7479,34,0.045,1530.21,12.669,3.55
2025-08-09,Project Gamma,594,522,265,0.5744,3.13,151,23331,422,0.0181,0.5121,216.1,9.2624,17,0.0286,780.17,3.61,12.71
2025-08-10,Project Gamma,637,544,260,0.4152,3.8,163,15266,262,0.0172,0.5785,151.58,9.9293,23,0.0361,833.96,5.502,6.59
2025-08-11,Project Gamma,717,619,264,0.5985,2.78,147,11321,345,0.0305,0.5165,178.21,15.7415,20,0.0279,1008.97,5.662,8.91
2025-08-12,Project Gamma,1045,973,449,0.4597,2.92,127,33085,434,0.0131,0.5405,234.59,7.0905,5,0.0048,163.12,0.695,46.92
2025-08-13,Project Gamma,836,769,407,0.508,3.82,159,23009,388,0.0169,0.5943,230.59,10.0217,29,0.0347,1357.26,5.886,7.95
2025-08-14,Project Gamma,690,625,396,0.2482,4.03,169,17355,343,0.0198,0.6275,215.24,12.4022,18,0.0261,631.72,2.935,11.96
2025-08-15,Project Gamma,748,675,325,0.6324,2.26,260,44475,481,0.0108,0.4381,210.73,4.7382,32,0.0428,1477.29,7.01,6.59
2025-08-16,Project Gamma,555,502,307,0.3562,4.22,99,15999,243,0.0152,0.4146,100.76,6.2979,26,0.0468,994.14,9.866,3.88
2025-08-17,Project Gamma,604,544,225,0.5313,2.87,180,20019,269,0.0134,0.3719,100.03,4.9968,21,0.0348,726.06,7.258,4.76
2025-08-18,Project Gamma,804,685,391,0.3672,2.08,144,19403,389,0.02,0.441,171.56,8.8419,10,0.0124,443.6,2.586,17.16
2025-08-19,Project Gamma,645,579,399,0.3356,3.33,165,15494,254,0.0164,0.4852,123.24,7.954,17,0.0264,596.81,4.843,7.25
2025-08-20,Project Gamma,789,666,444,0.5578,2.4,108,14624,390,0.0267,0.3689,143.87,9.8379,18,0.0228,653.5,4.542,7.99
2025-08-21,Project Gamma,947,827,547,0.3525,2.3,290,21986,415,0.0189,0.551,228.67,10.4007,27,0.0285,1106.95,4.841,8.47
2025-08-22,Project Gamma,816,721,425,0.6363,2.66,196,14694,353,0.024,0.4514,159.36,10.8452,39,0.0478,1896.07,11.898,4.09
2025-08-23,Project Gamma,721,665,271,0.2977,4.2,151,15203,414,0.0272,0.4102,169.83,11.1708,25,0.0347,944.04,5.559,6.79
2025-08-24,Project Gamma,579,477,329,0.4347,3.39,188,8535,237,0.0278,0.615,145.76,17.0779,25,0.0432,1124.97,7.718,5.83
2025-08-25,Project Gamma,806,755,421,0.4522,2.37,111,34509,549,0.0159,0.5698,312.84,9.0655,32,0.0397,1281.34,4.096,9.78
2025-08-26,Project Gamma,744,673,379,0.552,3.47,211,16717,273,0.0163,0.4252,116.09,6.9444,16,0.0215,495.17,4.265,7.26
2025-08-27,Project Gamma,853,738,440,0.5604,4.12,224,37809,597,0.0158,0.5099,304.42,8.0515,30,0.0352,1247.5,4.098,10.15
2025-08-28,Project Gamma,665,592,414,0.4611,2.1,181,25056,211,0.0084,0.5819,122.77,4.8998,21,0.0316,823.41,6.707,5.85
2025-08-29,Project Gamma,726,670,353,0.5085,3.07,206,35779,595,0.0166,0.3345,199.06,5.5636,29,0.0399,1214.77,6.103,6.86
2025-08-30,Project Gamma,557,486,208,0.485,1.37,212,17560,277,0.0158,0.5941,164.57,9.3719,14,0.0251,222.39,1.351,11.75
2025-08-31,Project Gamma,583,495,203,0.4128,3.06,152,7875,241,0.0306,0.44,106.05,13.4667,23,0.0395,968.28,9.13,4.61
